_PaymentID_,_CustomerId_,_ProductId_,_TransactionDate_,_CreditCard_,_CreditCardNumber_,Price,ProductName,CompanyName
3424548,670,10025,2013-01-23T02:10:06,instapayment,6377 6414 9158 1362,152.86,Ingersoll Rand 705-93 Trigger,Hawaiian Electric Industries
3424549,807,10266,2013-01-26T06:08:19,instapayment,6398 8123 1153 6440,859.31,"Electric Glue Skillet 7""",National Life Group
3424550,961,10263,2013-01-18T05:14:51,visaelectron,4508 7579 6767 1573,622.13,Hitachi 12v Peak Li-ion 2 Speed Drill/driver,Enersys
3424552,209,10214,2013-01-14T03:48:21,instapayment,6397 0686 9510 8014,52.32,Morris Products 2 Carbide Tipped High Speed Steel Hole Saw Cutters,Citigrouporporated
3424553,807,10261,2013-01-22T01:57:52,visa,4304 7275 1282 4056,739.85,Alton 2 Gallon Pancake Air Compressor,General Growth Properties
3424555,661,10292,2013-01-15T12:02:30,maestro,6761 0370 9706 0097,358.68,Century Drill And Tool Jig Saw Blade (set Of 5) (set Of 5),Acuity Brands
3424560,262,10141,2013-01-17T06:32:46,maestro,5893 4991 6997 8635,36.43,"Bosch Ros10 5"" Palm-grip Random Orbit Sander",The Bank Of New York Mellon Corporation
3424561,960,10149,2013-01-05T07:27:48,visa,4541 1329 8582 9752,348.17,Dewalt Tools Dwtdc385k Hd Srp 18v Cordless Reciprocating Saw Kit,Wellpoint
3424563,387,10275,2013-01-17T02:44:14,visaelectron,4917 7678 0916 3189,136.82,Bostitch 18v Lithium Drill/impact Combo Kit And Bonus 25-piece Impact Set Bundle,Pvh Corporation
3424564,121,10189,2013-01-03T09:10:24,visaelectron,4026 9511 3799 7751,878.29,Black & Decker 18v Cordless Drill,Discovery Communications
3424566,651,10153,2013-01-15T08:03:30,maestro,6759 2679 1227 4458,433.82,Stalwart Grease Gun With Accessories,Analog Devices
3424568,182,10269,2013-01-08T05:21:12,amex,3740 9005 2892 915,767.4,Lumberjack Tools Hsk3 Home Series 3-piece Master Kit,Rockwell Collins
3424569,312,10295,2013-01-14T11:15:43,maestro,5018 9913 7603 8070,638.16,Ingersoll Rand 107xpa 3/8-inch Drive Air Ratchet,The Affluent Traveler
3424570,879,10235,2013-01-24T07:47:59,instapayment,6396 2775 9345 1886,44.89,Homeright Heat Pro Plus Heat Tool,Leggett & Plattorporated
3424571,840,10004,2013-01-15T11:54:48,visa,4093 2779 0026 3793,99.3,"Rockwell Shopseries 7 Amp 1/2"" Hammer Drill",W. R. Berkley Corporation
3424572,968,10037,2013-01-19T11:10:48,visa,4984 7642 2336 8260,904.37,Gmc Power Equipment 1.6 Gallon Gmc Syclone 1610a Ultra Quiet And Oil-free Air Compressor,Kelly Services
3424573,223,10135,2013-01-06T11:11:25,maestro,6762 7947 5689 7073,612.49,Lincoln Industrial 18 Volt Cordless Grease Gun W/ 2 Batteries,Burlington Coat Factory Corporation
3424574,389,10262,2013-01-07T12:34:40,visaelectron,4175 0026 2320 0844,90.04,"Superior Tool 2"" Pvc Pipe Cutter",Expedia
3424575,442,10303,2013-01-24T06:14:26,visaelectron,4508 0426 3876 0729,587.78,Bosch 2240-01 12 Volt Cordless Drill And Driver,Pharmerica Corporation
3424576,119,10043,2013-01-01T01:14:46,maestro,6762 5686 6668 8552,595.26,Stanley Black & Decker Dw304pk Dw 10 Amp Reciprocating Saw Kit,Schnitzer Steel Industries
3424577,462,10272,2013-01-10T11:07:47,visaelectron,4175 0036 8913 5973,83.12,Boa Grabit Screw Extractor,Tutor Perini Corporation
3424579,569,10142,2013-01-23T09:01:03,maestro,6759 5008 9661 0028,11.84,Lumberjack Tools Tac1500 1-1/2-inch Commercial Series Tenon Cutter,Burlington Coat Factory Corporation
3424583,378,10185,2013-01-16T10:25:58,amex,3475 5192 9706 509,457.48,Ingersoll Rand 1/2 Titanium Imp Wr W/2 Ext,Automatic Data Processingorporated
3424584,899,10154,2013-01-25T08:20:06,instapayment,6385 4755 0186 6194,402.12,Legacy Mfg 3/8 X 100 Flex Air Hose Yellow,Kellogg Company
3424585,544,10041,2013-01-15T10:20:14,instapayment,6373 4678 0311 0698,352.89,Numax 18 Gauge 2 In 1 Brad Nailer & Stapler,At&t
3424586,78,10179,2013-01-26T08:46:42,instapayment,6370 2888 7139 8335,275.5,Jewelers Chasing Hammer - 1 Inch Head - Metal Smithing,Yum! Brands
3424587,451,10085,2013-01-07T12:30:12,visaelectron,4508 8705 0462 9713,870.1,Hitachi 18v Lithium-ion Cordless Impact Driver W/120-pc Drill/drive Set,Mortgage Guaranty Insurance Corporation
3424589,795,10241,2013-01-10T04:13:39,mastercard,5341 1753 7958 1090,732.04,Masterflow 12v Portable Air Compressor / Inflator,Regions Financial Corporation
3424590,631,10327,2013-01-21T12:41:19,visa,4568 4767 4033 9484,237.45,Wolo Manufacturing 800compressor Model 800 Tiger 2. 5 Liter Tank And Air Compressor,Cno Financial Group
3424591,439,10083,2013-01-19T02:59:38,visaelectron,4175 0014 4260 2768,780.13,Paasche Air Brush Dual Action Airbrush Set,Nv Energy
3424594,646,10318,2013-01-01T05:34:27,maestro,6304 1980 7923 5745,699.58,Arrow Fastener Dual Purpose Stapler,Sherwin-williams
3424595,356,10006,2013-01-22T06:43:41,mastercard,5560 8353 6328 3300,168.24,Surebonder Ultra-mini Dual Temperature Glue Gun,General Electric Capital Corporation
3424596,130,10099,2013-01-07T04:02:07,visa,4536 0944 0473 3089,376.96,Skil Sb18c Sb18a 18v Ni-cd Battery,Lincoln Electric Company
3424597,70,10318,2013-01-30T07:53:14,mastercard,5381 8131 8913 8120,699.58,Arrow Fastener Dual Purpose Stapler,Sherwin-williams
3424598,815,10232,2013-01-10T03:48:31,maestro,5038 8159 7930 9917,977.44,"Black And Decker 3/8"" 6-amp Variable Speed Drill With Keyless Chuck",Knights Of Columbus
3424599,269,10153,2013-01-11T04:43:01,visa,4450 3220 8590 2398,433.82,Stalwart Grease Gun With Accessories,Analog Devices
3424600,915,10085,2013-01-23T10:24:33,maestro,6759 9549 6188 3053,870.1,Hitachi 18v Lithium-ion Cordless Impact Driver W/120-pc Drill/drive Set,Mortgage Guaranty Insurance Corporation
3424602,810,10138,2013-01-18T04:48:14,maestro,6762 1406 6174 2162,842.87,Ridgid Tube Cutter Wheels - F158 10-15-20 Thin Whl (set Of 12),Supermedia
3424603,420,10221,2013-01-17T11:10:57,mastercard,5590 0126 3401 9483,197.62,Powermate 6 Gallon Proforce Pancake Air Compressor With Extra Value Kit,Nacco Industries
3424604,580,10051,2013-01-22T02:54:11,amex,3726 6407 1266 996,915.12,Hopkins-f3 Brands 90158 Workbench Kit,Jack In The Box
3424605,260,10246,2013-01-24T04:30:56,mastercard,5475 3180 0201 4091,743.26,Dremel Mm610 Flexible Scraper Blade,General Mills
3424606,203,10056,2013-01-18T06:05:28,visa,4100 3809 3016 9542,561.15,Ingersoll Rand Start Up Kit # 32305880,Amphenol Corporation
3424607,49,10236,2013-01-30T07:39:58,amex,3425 9391 6045 025,399.15,"Hitachi 1 3/8"" 23 Gauge Pin Nailer",W. R. Berkley Corporation
3424608,665,10179,2013-01-25T08:20:47,visaelectron,4844 7202 7353 3682,275.5,Jewelers Chasing Hammer - 1 Inch Head - Metal Smithing,Yum! Brands
